step,history,ground_truth,uvhf,dlinear_h96,dlinear_h192,dlinear_h336,dlinear_h720
-556,47.23149933316017,,,,,,
-555,50.747002236700155,,,,,,
-554,53.164500345108536,,,,,,
-553,54.701999279180654,,,,,,
-552,56.24050082367148,,,,,,
-551,57.5589970505539,,,,,,
-550,55.80049847449118,,,,,,
-549,54.701999279180654,,,,,,
-548,53.82350263946637,,,,,,
-547,52.06549846358257,,,,,,
-546,50.527499605307185,,,,,,
-545,49.20899923540651,,,,,,
-544,48.110500040095985,,,,,,
-543,47.23149933316017,,,,,,
-542,46.35250138823653,,,,,,
-541,45.25400219292601,,,,,,
-540,44.37500010498411,,,,,,
-539,43.27650090967359,,,,,,
-538,42.61700007211857,,,,,,
-537,41.73799936518276,,,,,,
-536,41.07899845183101,,,,,,
-535,41.298999626421164,,,,,,
-534,43.27650090967359,,,,,,
-533,46.57199849560516,,,,,,
-532,49.868000148758256,,,,,,
-531,53.60350008387013,,,,,,
-530,55.58100136712255,,,,,,
-529,56.45999793104011,,,,,,
-528,55.360998811526315,,,,,,
-527,53.164500345108536,,,,,,
-526,54.042999746834994,,,,,,
-525,53.60350008387013,,,,,,
-524,52.72449799592823,,,,,,
-523,51.40650169324908,,,,,,
-522,49.868000148758256,,,,,,
-521,48.54999970306085,,,,,,
-520,47.8909987897091,,,,,,
-519,47.01200084478546,,,,,,
-518,46.57199849560516,,,,,,
-517,45.69300055068152,,,,,,
-516,45.25400219292601,,,,,,
-515,44.813999843745705,,,,,,
-514,44.37500010498411,,,,,,
-513,43.49599801704221,,,,,,
-512,43.0569996592867,,,,,,
-511,43.0569996592867,,,,,,
-510,43.71599919163236,,,,,,
-509,45.25350226872274,,,,,,
-508,47.451500507750325,,,,,,
-507,50.08799994234232,,,,,,
-506,51.62599880061771,,,,,,
-505,52.94450055152447,,,,,,
-504,54.92200183477689,,,,,,
-503,56.020501030087416,,,,,,
-502,55.58100136712255,,,,,,
-501,53.8230027152631,,,,,,
-500,52.94450055152447,,,,,,
-499,51.18650189966502,,,,,,
-498,50.087502780151226,,,,,,
-497,48.989497985019625,,,,,,
-496,48.110500040095985,,,,,,
-495,47.8909987897091,,,,,,
-494,47.45100058354706,,,,,,
-493,47.01200084478546,,,,,,
-492,46.57199849560516,,,,,,
-491,45.91299758225341,,,,,,
-490,45.25350226872274,,,,,,
-489,44.594501355370994,,,,,,
-488,44.15549885459723,,,,,,
-487,44.15549885459723,,,,,,
-486,44.81449838694289,,,,,,
-485,46.35250138823653,,,,,,
-484,48.33000129048287,,,,,,
-483,51.18650189966502,,,,,,
-482,53.16400042090527,,,,,,
-481,54.921501910573625,,,,,,
-480,56.899503118029315,,,,,,
-479,57.55849712635063,,,,,,
-478,55.36149873572958,,,,,,
-477,54.042999746834994,,,,,,
-476,53.38400021448933,,,,,,
-475,52.06549846358257,,,,,,
-474,51.18650189966502,,,,,,
-473,50.30749981172312,,,,,,
-472,49.647998974168104,,,,,,
-471,49.20899923540651,,,,,,
-470,48.54999970306085,,,,,,
-469,47.67100175813721,,,,,,
-468,47.23149933316017,,,,,,
-467,46.13299875684356,,,,,,
-466,45.25400219292601,,,,,,
-465,44.15549885459723,,,,,,
-464,43.27650090967359,,,,,,
-463,43.0569996592867,,,,,,
-462,44.37500010498411,,,,,,
-461,46.79199967019531,,,,,,
-460,49.20899923540651,,,,,,
-459,52.7249979201315,,,,,,
-458,54.48249940979986,,,,,,
-457,55.36149873572958,,,,,,
-456,57.99800231333984,,,,,,
-455,58.87699611524522,,,,,,
-454,56.67950056243308,,,,,,
-453,54.701999279180654,,,,,,
-452,53.16400042090527,,,,,,
-451,51.84600135621395,,,,,,
-450,50.526999681103916,,,,,,
-449,49.647998974168104,,,,,,
-448,48.989497985019625,,,,,,
-447,47.8909987897091,,,,,,
-446,47.67100175813721,,,,,,
-445,46.79199967019531,,,,,,
-444,46.35250138823653,,,,,,
-443,45.69300055068152,,,,,,
-442,45.03400101833586,,,,,,
-441,44.15549885459723,,,,,,
-440,43.27650090967359,,,,,,
-439,43.27650090967359,,,,,,
-438,43.71599919163236,,,,,,
-437,45.25350226872274,,,,,,
-436,47.23149933316017,,,,,,
-435,49.647998974168104,,,,,,
-434,50.747002236700155,,,,,,
-433,52.28549825716664,,,,,,
-432,53.6040000080734,,,,,,
-431,53.164500345108536,,,,,,
-430,52.50500088855961,,,,,,
-429,51.62599880061771,,,,,,
-428,50.747002236700155,,,,,,
-427,47.8909987897091,,,,,,
-426,45.91299758225341,,,,,,
-425,44.37500010498411,,,,,,
-424,43.49599801704221,,,,,,
-423,43.0569996592867,,,,,,
-422,42.61700007211857,,,,,,
-421,42.17800171436306,,,,,,
-420,41.73799936518276,,,,,,
-419,41.51850087680805,,,,,,
-418,41.298999626421164,,,,,,
-417,40.85900142025912,,,,,,
-416,40.419997538479265,,,,,,
-415,40.419997538479265,,,,,,
-414,41.298999626421164,,,,,,
-413,43.056499735083435,,,,,,
-412,44.37500010498411,,,,,,
-411,45.03400101833586,,,,,,
-410,43.0569996592867,,,,,,
-409,47.01150092058219,,,,,,
-408,48.33000129048287,,,,,,
-407,43.0569996592867,,,,,,
-406,43.49649794124548,,,,,,
-405,43.49649794124548,,,,,,
-404,40.419997538479265,,,,,,
-403,39.98049925652049,,,,,,
-402,39.98049925652049,,,,,,
-401,39.98049925652049,,,,,,
-400,39.97999933231722,,,,,,
-399,39.97999933231722,,,,,,
-398,39.97999933231722,,,,,,
-397,39.97999933231722,,,,,,
-396,39.97999933231722,,,,,,
-395,39.97999933231722,,,,,,
-394,39.97999933231722,,,,,,
-393,39.97999933231722,,,,,,
-392,39.97999933231722,,,,,,
-391,39.97999933231722,,,,,,
-390,39.97999933231722,,,,,,
-389,39.97999933231722,,,,,,
-388,39.97999933231722,,,,,,
-387,39.97999933231722,,,,,,
-386,39.97999933231722,,,,,,
-385,39.97999933231722,,,,,,
-384,39.97999933231722,,,,,,
-383,39.97999933231722,,,,,,
-382,39.97999933231722,,,,,,
-381,39.97999933231722,,,,,,
-380,39.97999933231722,,,,,,
-379,39.97999933231722,,,,,,
-378,39.97999933231722,,,,,,
-377,39.97999933231722,,,,,,
-376,39.97999933231722,,,,,,
-375,39.97999933231722,,,,,,
-374,41.73799936518276,,,,,,
-373,41.73799936518276,,,,,,
-372,41.298999626421164,,,,,,
-371,40.85900142025912,,,,,,
-370,40.419997538479265,,,,,,
-369,39.97999933231722,,,,,,
-368,39.54100097456171,,,,,,
-367,39.54100097456171,,,,,,
-366,39.760502224948596,,,,,,
-365,39.760502224948596,,,,,,
-364,39.760502224948596,,,,,,
-363,40.639500169872235,,,,,,
-362,41.51850087680805,,,,,,
-361,42.61749999632184,,,,,,
-360,42.61749999632184,,,,,,
-359,39.54100097456171,,,,,,
-358,38.00299866377111,,,,,,
-357,38.22249991415799,,,,,,
-356,38.66249881082308,,,,,,
-355,38.22249991415799,,,,,,
-354,37.78350086589944,,,,,,
-353,37.56349969130929,,,,,,
-352,37.34349851671914,,,,,,
-351,37.12400071884747,,,,,,
-350,37.12400071884747,,,,,,
-349,37.12400071884747,,,,,,
-348,33.82849898989764,,,,,,
-347,34.26750149067141,,,,,,
-346,34.92699818520816,,,,,,
-345,35.14649943559505,,,,,,
-344,34.268001414874675,,,,,,
-343,34.26750149067141,,,,,,
-342,32.72949987038385,,,,,,
-341,33.38850009323255,,,,,,
-340,32.50999827474544,,,,,,
-339,33.16899884284567,,,,,,
-338,35.5854984838536,,,,,,
-337,37.34349851671914,,,,,,
-336,37.34349851671914,,,,,,
-335,35.14649943559505,,,,,,
-334,35.366001376484974,,,,,,
-333,36.4645005717955,,,,,,
-332,37.34349851671914,,,,,,
-331,37.56349969130929,,,,,,
-330,37.78300094169617,,,,,,
-329,38.00299866377111,,,,,,
-328,38.00299866377111,,,,,,
-327,38.00299866377111,,,,,,
-326,38.00299866377111,,,,,,
-325,37.78300094169617,,,,,,
-324,37.12400071884747,,,,,,
-323,36.465000495998765,,,,,,
-322,36.02500159933368,,,,,,
-321,35.14600020189482,,,,,,
-320,35.805500348946794,,,,,,
-319,36.24499863090557,,,,,,
-318,37.12400071884747,,,,,,
-317,37.78350086589944,,,,,,
-316,39.32149834316874,,,,,,
-315,40.41949899528208,,,,,,
-314,41.95800053977291,,,,,,
-313,43.93550044201925,,,,,,
-312,45.693500474884786,,,,,,
-311,46.35250138823653,,,,,,
-310,45.91299758225341,,,,,,
-309,44.15549885459723,,,,,,
-308,43.27650090967359,,,,,,
-307,42.17800171436306,,,,,,
-306,41.51850087680805,,,,,,
-305,40.639500169872235,,,,,,
-304,40.20000050690737,,,,,,
-303,39.760502224948596,,,,,,
-302,39.32149834316874,,,,,,
-301,39.10200123580012,,,,,,
-300,39.10200123580012,,,,,,
-299,38.882000061209965,,,,,,
-298,38.442501088748145,,,,,,
-297,38.442501088748145,,,,,,
-296,38.22299983836126,,,,,,
-295,38.442501088748145,,,,,,
-294,39.760502224948596,,,,,,
-293,41.73849928938603,,,,,,
-292,44.15549885459723,,,,,,
-291,47.45100058354706,,,,,,
-290,49.20899923540651,,,,,,
-289,50.30749981172312,,,,,,
-288,51.40650169324908,,,,,,
-287,52.06549846358257,,,,,,
-286,51.62599880061771,,,,,,
-285,50.08799994234232,,,,,,
-284,48.989497985019625,,,,,,
-283,47.67100175813721,,,,,,
-282,46.35250138823653,,,,,,
-281,45.25400219292601,,,,,,
-280,44.37500010498411,,,,,,
-279,43.71599919163236,,,,,,
-278,43.0569996592867,,,,,,
-277,42.61700007211857,,,,,,
-276,41.95800053977291,,,,,,
-275,41.298999626421164,,,,,,
-274,40.639500169872235,,,,,,
-273,40.20000050690737,,,,,,
-272,39.97999933231722,,,,,,
-271,40.20000050690737,,,,,,
-270,41.07899845183101,,,,,,
-269,43.056499735083435,,,,,,
-268,45.693500474884786,,,,,,
-267,48.770000877651,,,,,,
-266,49.64849889837137,,,,,,
-265,51.40599900703364,,,,,,
-264,53.38400021448933,,,,,,
-263,50.30749981172312,,,,,,
-262,50.08799994234232,,,,,,
-261,50.30749981172312,,,,,,
-260,49.42850048579339,,,,,,
-259,48.33000129048287,,,,,,
-258,47.01200084478546,,,,,,
-257,45.91299758225341,,,,,,
-256,44.813999843745705,,,,,,
-255,44.15549885459723,,,,,,
-254,43.71599919163236,,,,,,
-253,43.27650090967359,,,,,,
-252,42.39749882173169,,,,,,
-251,41.95800053977291,,,,,,
-250,41.51850087680805,,,,,,
-249,41.07899845183101,,,,,,
-248,40.639500169872235,,,,,,
-247,40.639500169872235,,,,,,
-246,41.51850087680805,,,,,,
-245,43.71599919163236,,,,,,
-244,45.25400219292601,,,,,,
-243,47.8909987897091,,,,,,
-242,50.30749981172312,,,,,,
-241,51.84550143201068,,,,,,
-240,54.701999279180654,,,,,,
-239,53.60350008387013,,,,,,
-238,52.94450055152447,,,,,,
-237,52.06549846358257,,,,,,
-236,50.747002236700155,,,,,,
-235,49.42850048579339,,,,,,
-234,47.89049886550583,,,,,,
-233,46.79199967019531,,,,,,
-232,45.91299758225341,,,,,,
-231,45.473499300294634,,,,,,
-230,44.813999843745705,,,,,,
-229,43.936000366222515,,,,,,
-228,43.71599919163236,,,,,,
-227,43.27650090967359,,,,,,
-226,42.837001246708724,,,,,,
-225,42.39749882173169,,,,,,
-224,41.95800053977291,,,,,,
-223,41.95800053977291,,,,,,
-222,42.61749999632184,,,,,,
-221,43.93550044201925,,,,,,
-220,46.13250021364638,,,,,,
-219,49.647998974168104,,,,,,
-218,51.62599880061771,,,,,,
-217,53.16400042090527,,,,,,
-216,55.36149873572958,,,,,,
-215,54.26249961621579,,,,,,
-214,51.84600135621395,,,,,,
-213,50.30749981172312,,,,,,
-212,48.770000877651,,,,,,
-211,47.67100175813721,,,,,,
-210,46.13250021364638,,,,,,
-209,45.03400101833586,,,,,,
-208,44.594501355370994,,,,,,
-207,43.936000366222515,,,,,,
-206,37.78300094169617,,,,,,
-205,36.90399954425732,,,,,,
-204,36.90449877795754,,,,,,
-203,36.68450174638565,,,,,,
-202,36.68450174638565,,,,,,
-201,36.24499863090557,,,,,,
-200,36.4645005717955,,,,,,
-199,36.68450174638565,,,,,,
-198,36.24499863090557,,,,,,
-197,34.26750149067141,,,,,,
-196,31.41099915523165,,,,,,
-195,30.971500528021352,,,,,,
-194,30.31200038096938,,,,,,
-193,32.069999723331875,,,,,,
-192,31.630500750870056,,,,,,
-191,31.631000675073324,,,,,,
-190,31.41099915523165,,,,,,
-189,29.653499564446662,,,,,,
-188,29.8729992612017,,,,,,
-187,30.31200038096938,,,,,,
-186,31.41099915523165,,,,,,
-185,32.069999723331875,,,,,,
-184,32.72949987038385,,,,,,
-183,33.16899884284567,,,,,,
-182,33.6085012678227,,,,,,
-181,33.82799906569437,,,,,,
-180,34.04800024028452,,,,,,
-179,33.82799906569437,,,,,,
-178,32.50999827474544,,,,,,
-177,31.630500750870056,,,,,,
-176,30.312499959921126,,,,,,
-175,30.31200038096938,,,,,,
-174,30.531999484050402,,,,,,
-173,30.971500528021352,,,,,,
-172,32.72949987038385,,,,,,
-171,35.805500348946794,,,,,,
-170,36.90449877795754,,,,,,
-169,38.442501088748145,,,,,,
-168,40.20000050690737,,,,,,
-167,40.419997538479265,,,,,,
-166,40.20000050690737,,,,,,
-165,39.760502224948596,,,,,,
-164,39.760502224948596,,,,,,
-163,38.882000061209965,,,,,,
-162,38.00299866377111,,,,,,
-161,37.12400071884747,,,,,,
-160,36.68450174638565,,,,,,
-159,36.24499863090557,,,,,,
-158,36.02500159933368,,,,,,
-157,35.58599840805687,,,,,,
-156,35.366001376484974,,,,,,
-155,35.14600020189482,,,,,,
-154,35.14600020189482,,,,,,
-153,35.14600020189482,,,,,,
-152,34.926498261004895,,,,,,
-151,34.926498261004895,,,,,,
-150,36.02500159933368,,,,,,
-149,37.78350086589944,,,,,,
-148,40.639500169872235,,,,,,
-147,43.936000366222515,,,,,,
-146,45.91299758225341,,,,,,
-145,47.01200084478546,,,,,,
-144,49.64849889837137,,,,,,
-143,50.747002236700155,,,,,,
-142,49.42900040999666,,,,,,
-141,47.451500507750325,,,,,,
-140,46.13250021364638,,,,,,
-139,44.594501355370994,,,,,,
-138,43.056499735083435,,,,,,
-137,41.95800053977291,,,,,,
-136,40.85900142025912,,,,,,
-135,40.20000050690737,,,,,,
-134,39.760502224948596,,,,,,
-133,39.32149834316874,,,,,,
-132,38.66199888661981,,,,,,
-131,38.00299866377111,,,,,,
-130,37.56349969130929,,,,,,
-129,37.12400071884747,,,,,,
-128,36.90399954425732,,,,,,
-127,37.12400071884747,,,,,,
-126,38.22249991415799,,,,,,
-125,40.639500169872235,,,,,,
-124,42.837001246708724,,,,,,
-123,45.693500474884786,,,,,,
-122,47.23149933316017,,,,,,
-121,47.67100175813721,,,,,,
-120,48.110500040095985,,,,,,
-119,46.79199967019531,,,,,,
-118,46.13250021364638,,,,,,
-117,45.25350226872274,,,,,,
-116,44.37500010498411,,,,,,
-115,43.71599919163236,,,,,,
-114,42.61700007211857,,,,,,
-113,41.95800053977291,,,,,,
-112,41.51850087680805,,,,,,
-111,41.298999626421164,,,,,,
-110,41.07899845183101,,,,,,
-109,40.85900142025912,,,,,,
-108,40.20000050690737,,,,,,
-107,39.760502224948596,,,,,,
-106,39.54100097456171,,,,,,
-105,39.10200123580012,,,,,,
-104,38.66199888661981,,,,,,
-103,37.34400189343762,,,,,,
-102,34.70700046313323,,,,,,
-101,34.04800024028452,,,,,,
-100,34.70700046313323,,,,,,
-99,34.04800024028452,,,,,,
-98,32.949501044974,,,,,,
-97,32.509498695793695,,,,,,
-96,32.72949987038385,,,,,,
-95,33.38850009323255,,,,,,
-94,33.38850009323255,,,,,,
-93,32.72949987038385,,,,,,
-92,31.8505001992026,,,,,,
-91,31.8505001992026,,,,,,
-90,32.949501044974,,,,,,
-89,33.82849898989764,,,,,,
-88,34.48749921274634,,,,,,
-87,35.14600020189482,,,,,,
-86,35.366001376484974,,,,,,
-85,35.58599840805687,,,,,,
-84,35.805500348946794,,,,,,
-83,35.805500348946794,,,,,,
-82,35.805500348946794,,,,,,
-81,35.366001376484974,,,,,,
-80,35.366001376484974,,,,,,
-79,35.366001376484974,,,,,,
-78,35.366001376484974,,,,,,
-77,35.366001376484974,,,,,,
-76,35.805500348946794,,,,,,
-75,34.48749921274634,,,,,,
-74,33.38900001743582,,,,,,
-73,35.366001376484974,,,,,,
-72,37.12400071884747,,,,,,
-71,39.10200123580012,,,,,,
-70,39.54100097456171,,,,,,
-69,37.78300094169617,,,,,,
-68,38.22299983836126,,,,,,
-67,38.22299983836126,,,,,,
-66,37.78300094169617,,,,,,
-65,36.465000495998765,,,,,,
-64,34.926498261004895,,,,,,
-63,33.82799906569437,,,,,,
-62,33.82849898989764,,,,,,
-61,34.04800024028452,,,,,,
-60,34.48749921274634,,,,,,
-59,34.48749921274634,,,,,,
-58,34.48749921274634,,,,,,
-57,34.48749921274634,,,,,,
-56,34.48749921274634,,,,,,
-55,34.70700046313323,,,,,,
-54,35.366001376484974,,,,,,
-53,36.4645005717955,,,,,,
-52,37.56349969130929,,,,,,
-51,39.32149834316874,,,,,,
-50,41.298499702217896,,,,,,
-49,41.95800053977291,,,,,,
-48,42.61700007211857,,,,,,
-47,41.73799936518276,,,,,,
-46,40.639500169872235,,,,,,
-45,39.32149834316874,,,,,,
-44,38.442501088748145,,,,,,
-43,37.12400071884747,,,,,,
-42,34.926498261004895,,,,,,
-41,35.14649943559505,,,,,,
-40,35.805500348946794,,,,,,
-39,35.805500348946794,,,,,,
-38,35.366001376484974,,,,,,
-37,35.366001376484974,,,,,,
-36,35.366001376484974,,,,,,
-35,35.14600020189482,,,,,,
-34,34.926498261004895,,,,,,
-33,34.48749921274634,,,,,,
-32,34.48749921274634,,,,,,
-31,34.48749921274634,,,,,,
-30,35.14600020189482,,,,,,
-29,36.465000495998765,,,,,,
-28,38.66199888661981,,,,,,
-27,41.07899845183101,,,,,,
-26,41.95800053977291,,,,,,
-25,42.837001246708724,,,,,,
-24,43.27650090967359,,,,,,
-23,46.13299875684356,,,,,,
-22,45.91299758225341,,,,,,
-21,44.37500010498411,,,,,,
-20,42.837001246708724,,,,,,
-19,41.51850087680805,,,,,,
-18,40.419997538479265,,,,,,
-17,39.54100097456171,,,,,,
-16,38.882000061209965,,,,,,
-15,38.66199888661981,,,,,,
-14,38.22299983836126,,,,,,
-13,38.00299866377111,,,,,,
-12,37.78300094169617,,,,,,
-11,37.34400189343762,,,,,,
-10,35.14600020189482,,,,,,
-9,33.6085012678227,,,,,,
-8,33.16899884284567,,,,,,
-7,31.8505001992026,,,,,,
-6,30.971500528021352,,,,,,
-5,30.531999484050402,,,,,,
-4,30.752000658640554,,,,,,
-3,32.949501044974,,,,,,
-2,35.14649943559505,,,,,,
-1,35.805500348946794,,,,,,
0,35.805500348946794,,,,,,
1,,37.124000549316406,35.43756866455078,37.56400306802777,37.48358984563026,39.06627046532731,39.72888270959493
2,,39.97999572753906,38.19270324707031,37.04187297739372,37.45739423168084,39.21717161937954,39.10288093667714
3,,40.859500885009766,36.184349060058594,36.679510790389486,36.743350558744396,37.94001511918975,38.400415618768875
4,,39.97999572753906,34.687538146972656,36.4307301394623,36.11682814653204,37.57572711919806,37.11011470264896
5,,38.222999572753906,33.58494186401367,34.94648418108693,34.612577624492474,35.71415922538779,36.511708193349136
6,,36.90399932861328,34.129180908203125,35.03463310907728,34.19833587234439,35.971196221202376,35.430335545018806
7,,35.80550003051758,33.44710159301758,33.47645429936472,33.89291118527535,34.678191295165334,35.20173415502575
8,,35.145999908447266,35.38620376586914,33.157791978454725,33.001197626811404,33.86694136582105,33.362042088126714
9,,34.707000732421875,33.582313537597656,32.577195959399376,32.75905409113534,32.964711446009346,33.87015565748709
10,,34.268001556396484,33.12894058227539,32.836795757258756,32.580098143689895,32.977373200312286,33.48724064740236
11,,33.827999114990234,31.439666748046875,31.49724056856519,32.003149016457144,32.33950720410644,31.977171601469365
12,,33.388999938964844,31.60222816467285,31.84687471297434,31.818953531919988,32.316352910810735,31.690153999274116
13,,33.388999938964844,31.095455169677734,31.404707636753642,31.392837544189717,31.697949433380188,30.885628533815918
14,,33.16899871826172,31.589031219482422,30.530686837765302,30.754293819246982,31.091015211496995,30.34595759437576
15,,32.94900131225586,33.464664459228516,30.063252874188265,30.241044978754417,30.708251421578723,30.15547300812125
16,,32.94900131225586,33.440067291259766,29.96386980693677,30.208480164734624,30.4512458436526,29.712534294749787
17,,33.388999938964844,31.448272705078125,29.556984328959288,30.138164168337653,29.837211524227826,30.463826118596444
18,,35.145999908447266,31.208019256591797,30.96637354292568,30.950526843336036,32.30807826759269,31.697955302656055
19,,36.90399932861328,33.641719818115234,31.976080261409606,32.02836964010959,32.09232506772423,32.312934920746955
20,,39.10150146484375,34.4407958984375,33.30679839215645,33.59336820312819,34.00666396610711,33.109902139894416
21,,41.51850128173828,35.62099838256836,35.22978100763396,34.97699129603802,35.77640255070685,35.70708156919511
22,,42.83700180053711,37.93128204345703,36.49395121709051,36.08015000588398,36.56908968674111,37.887753015359976
23,,44.81449890136719,38.625492095947266,37.64241866512134,37.46908997222636,38.77469036427419,38.22917293556736
24,,47.451499938964844,39.546470642089844,39.17588091840298,38.58091311425824,39.567599151785316,39.686617018321385
25,,47.451499938964844,42.39567565917969,38.92743101843348,38.67505491816041,39.0121212166805,38.96991767068084
26,,47.451499938964844,40.47950744628906,38.959562887045195,38.010284161379786,38.73798598451049,38.817755658071746
27,,45.91299819946289,41.27104187011719,37.58684007517513,37.22753267363396,37.67791052154121,37.50621417784032
28,,44.155494689941406,38.3519172668457,36.44393670066631,36.584107437427406,37.214754914819764,36.72926636817249
29,,42.83700180053711,39.5315055847168,35.00600070988844,34.55984114507203,35.723590806454695,34.26785986175082
30,,41.51850128173828,36.051475524902344,33.91388107219393,34.01968201998034,34.68479802828256,33.0755862101571
31,,40.41999816894531,35.56250762939453,32.22640902015962,32.3795380822807,33.3991490311646,32.436536001232184
32,,39.54100036621094,38.67612838745117,31.63715754545791,31.279023653838635,32.6884411784298,31.007834452902387
