step,history,ground_truth,uvhf,dlinear_h96,dlinear_h192,dlinear_h336,dlinear_h720
-20,41.51850087680805,,,,,,
-19,41.298999626421164,,,,,,
-18,41.07899845183101,,,,,,
-17,40.85900142025912,,,,,,
-16,40.20000050690737,,,,,,
-15,39.760502224948596,,,,,,
-14,39.54100097456171,,,,,,
-13,39.10200123580012,,,,,,
-12,38.66199888661981,,,,,,
-11,37.34400189343762,,,,,,
-10,34.70700046313323,,,,,,
-9,34.04800024028452,,,,,,
-8,34.70700046313323,,,,,,
-7,34.04800024028452,,,,,,
-6,32.949501044974,,,,,,
-5,32.509498695793695,,,,,,
-4,32.72949987038385,,,,,,
-3,33.38850009323255,,,,,,
-2,33.38850009323255,,,,,,
-1,32.72949987038385,,,,,,
0,31.8505001992026,,,,,,
1,,31.85049819946289,30.692325592041016,31.848848861174815,32.35837450925851,32.44844821448174,33.02407123062005
2,,32.949501037597656,33.38585662841797,31.42035339995772,33.49565028396535,32.01391085163675,33.84245474690351
3,,33.82849884033203,31.938783645629883,32.382256938013256,31.747348711592906,31.122600892201547,32.7362205365032
4,,34.48749923706055,31.28152084350586,31.555109557105652,30.793664231260436,30.94216726824368,33.26210765419523
5,,35.145999908447266,30.78316879272461,31.74710945228844,31.341099877421243,30.53994786458054,32.0637807076734
6,,35.36600112915039,30.586952209472656,30.61007535364672,30.591374114476537,30.95607710679718,33.003764226622934
7,,35.58599853515625,32.46348190307617,30.14549938216544,30.54227002631478,30.448420995702918,31.210945577804637
8,,35.80550003051758,31.532379150390625,30.474051087659973,31.104978909287865,30.096491273926688,31.740031796095764
9,,35.80550003051758,30.577266693115234,31.015258396371223,30.547029663791477,30.464324316542104,32.30977621457589
10,,35.80550003051758,30.212135314941406,30.515082504743816,31.13465500382648,30.820401544847243,31.714158647067507
11,,35.36600112915039,30.881061553955078,30.21186708216146,30.256570249177457,30.463497784399408,33.09402954644065
12,,35.36600112915039,31.259157180786133,29.64447382654339,29.654115665786946,30.20946482207421,32.870916965137894
13,,35.36600112915039,29.53203773498535,29.96230616279547,30.2205732897815,29.53381829711185,30.38440825633569
14,,35.36600112915039,32.448341369628906,30.225194136146513,30.367760918467468,30.41865340951108,32.13125010527483
15,,35.36600112915039,34.3246955871582,31.212513710215717,31.93330497889019,31.069887544633048,32.22564877630907
16,,35.80550003051758,36.523162841796875,31.76583520431666,32.32298553779208,31.764296418284914,32.12405126579807
17,,34.48749923706055,37.46458053588867,33.167713816682294,33.62194605257662,33.118379445755636,33.21655585893916
18,,33.388999938964844,37.502479553222656,33.65040030198031,33.38803607518753,33.37230503485762,34.13851828421605
19,,35.36600112915039,38.660980224609375,34.64865917051122,34.61114966419916,34.28873238774031,35.55135517987708
20,,37.124000549316406,38.660343170166016,35.269493909156836,36.100837477057894,35.62430889789903,36.31121787274731
21,,39.10200119018555,39.70127487182617,34.84299918050738,34.91192105126015,35.118701854585424,36.2703421640997
22,,39.54100036621094,39.970279693603516,34.77059579341085,35.154857284429795,35.32899869940661,35.73356167039833
23,,37.78300094604492,38.60426712036133,34.00514071639384,34.80827032995023,34.589155761267534,36.504633989671674
24,,38.222999572753906,38.17264938354492,34.57504464107694,34.934018529648256,33.817200979104996,37.092997132208325
25,,38.222999572753906,38.58427047729492,32.680978912042065,33.84581749672384,32.99416140080132,33.23285242126144
26,,37.78300094604492,36.84156036376953,32.37419876749925,32.12651981417747,32.32566468959965,32.91605307756197
27,,36.46500015258789,37.036441802978516,31.94329379591295,32.33882015357847,31.847683637289435,34.9470144874241
28,,34.92649841308594,35.22073745727539,31.63659409497467,31.39448819171446,31.59852251918545,31.557422742300332
29,,33.827999114990234,35.928443908691406,31.890236923080465,31.530283210690868,31.751484824821603,32.633002415349836
30,,33.82849884033203,33.45786666870117,31.85319937559842,32.094130042679126,32.01339918888175,31.91798547837402
31,,34.04800033569336,34.058921813964844,31.139017947304865,31.69802538871494,31.15473034405261,32.621456168713166
32,,34.48749923706055,35.23969268798828,31.901415476846637,30.756237240062035,30.687925083496395,32.958284934186395
33,,34.48749923706055,33.61963653564453,30.48906676683714,31.021765006547184,30.7955102911464,31.60201128581116
34,,34.48749923706055,33.24106216430664,30.49668163439742,30.74773473083974,30.550459392406992,30.935655824546416
35,,34.48749923706055,32.192169189453125,29.741416656040258,30.378600780490956,29.615185104212003,30.69320432451309
36,,34.48749923706055,32.2203483581543,29.56665137156392,29.969908601300972,29.56064054257297,29.640758229667995
37,,34.707000732421875,35.439483642578125,29.944118312637897,29.330481722966,29.39030794238238,31.62527295233008
38,,35.36600112915039,34.79780197143555,29.753431754243252,29.710464857129352,29.526422664267784,31.407968192123576
39,,36.464500427246094,36.89735794067383,30.981330184092656,30.807489137939626,30.410143995258352,33.71064600199543
40,,37.563499450683594,36.578861236572266,31.777833730446616,31.534594366441013,31.290185980783292,32.58646837951483
41,,39.32149887084961,38.55915832519531,33.40293574985344,32.7964068532566,32.63056459435586,33.732312606484584
42,,41.298500061035156,39.62230682373047,33.5084529008891,33.86051140148288,33.65179442762451,34.131053946319184
43,,41.95800018310547,41.494651794433594,34.323177441546704,34.18099181690559,34.334375329398085,34.046202860863104
44,,42.617000579833984,41.332359313964844,35.74210595505474,35.100261280314044,35.47707776752134,36.74522872702187
45,,41.737998962402344,42.073455810546875,35.25288178694382,35.41803354280137,35.30740252622786,36.16555556528374
46,,40.63949966430664,40.02446746826172,34.982380672290105,35.011284439174915,35.37948690091844,35.61905140772819
47,,39.32149887084961,40.59916687011719,34.76199350649881,34.183059183016894,34.61500681419841,35.30776020680423
48,,38.442501068115234,41.04082489013672,34.47460475891785,34.38545460151488,34.73167558938155,35.814101254852744
49,,37.124000549316406,40.702606201171875,33.1876065188535,33.09584211692902,33.311217611632856,34.483863023720914
50,,34.92649841308594,38.219627380371094,33.742942900834464,32.693892009452725,32.98782258286485,34.03512719205037
51,,35.14649963378906,36.41838455200195,33.24856205599701,32.86716546210425,33.18643128267399,34.61621726603312
52,,35.80550003051758,37.655540466308594,32.24168536423559,33.101428977051455,32.354065425017495,33.63890756932949
53,,35.80550003051758,35.81037521362305,32.21382460219752,32.25069746470376,32.43619074971059,32.6579420042637
54,,35.36600112915039,36.58659362792969,32.342213630784215,32.0527040031061,32.975763637718615,33.51324913502708
55,,35.36600112915039,36.1926155090332,31.438166652214363,31.845747121504814,31.756408802022577,31.759216042144658
56,,35.36600112915039,32.78741455078125,31.72713319924901,32.79345011922567,32.195365729595494,32.22196632357975
57,,35.145999908447266,35.656822204589844,31.76349819676699,31.871837088488633,31.97346221912136,32.487367382756474
58,,34.92649841308594,33.7581787109375,31.200720263489586,31.422395562707948,31.085159055187717,31.394770607459122
59,,34.48749923706055,32.01166534423828,31.213255655735622,31.15048513134309,31.11602177920605,31.32058572251117
60,,34.48749923706055,32.91061782836914,31.244037245646382,31.60509990592334,31.292328956977826,32.817057727769225
61,,34.48749923706055,33.18206787109375,31.13803570672593,31.248533801463623,31.123906288204694,31.00712668728312
62,,35.145999908447266,36.12141036987305,31.254959968035052,31.35338599806869,31.471684360433756,31.083056128169687
63,,36.46500015258789,37.474761962890625,31.82828222803346,32.52597824142242,32.03082575943421,32.0505855397696
64,,38.6619987487793,37.63130569458008,33.265725199638496,33.56727133111394,33.256259783922474,34.00129392394024
65,,41.07899475097656,40.23664474487305,34.2343096998884,34.472145877581056,34.233557051571324,34.93876850008235
66,,41.95800018310547,42.23222351074219,35.47827233778605,35.427157850014055,35.344537779890516,36.41840189812922
67,,42.83700180053711,42.096473693847656,36.2721823547098,36.14957387234915,35.75179233174458,37.593574551355346
68,,43.27649688720703,43.46727752685547,36.234884832831995,36.54984812893963,36.412719748586824,36.1751383665171
69,,46.132999420166016,44.71184539794922,36.54833247475983,36.52677704126063,36.18486617338954,37.31966373267437
70,,45.91299819946289,42.172386169433594,36.31282329232272,36.823236927319954,36.68663332927997,36.70664548847765
71,,44.375,42.412940979003906,35.749386619142115,36.32061009514075,36.37880154860238,37.675241727279285
72,,42.83700180053711,40.697540283203125,35.41059889653536,35.7451510734752,35.60795226181199,35.889214866393786
73,,41.51850128173828,40.68116760253906,34.42994854610879,35.05629695155426,34.978542856376066,35.50005218477429
74,,40.41999816894531,37.81438446044922,34.80320618063149,35.19699592314339,34.88395913052625,35.31105873984154
75,,39.54100036621094,40.120521545410156,33.84109997993278,34.33254618683668,34.29627129996584,34.911256787332604
76,,38.88199996948242,38.473323822021484,33.60156792676605,33.99422110126886,34.12876976225232,34.26336123442445
77,,38.6619987487793,37.06489181518555,33.78279942699032,34.06687514097007,34.209654598228326,34.475701968253475
78,,38.222999572753906,36.73637008666992,33.19682197246789,33.19141395263364,33.49859596994759,35.26181965833484
79,,38.00299835205078,35.76606369018555,32.75965206677074,33.09393563802678,32.76650461897134,33.26470394563762
80,,37.78300094604492,36.551551818847656,33.03217842685012,32.94436508333877,32.701015929349296,33.054036991185285
81,,37.34400177001953,36.5374755859375,32.68657820121928,32.83886657588528,32.834997687334294,35.30542078249391
82,,35.145999908447266,35.52845764160156,32.002471287720255,32.349469436762035,31.97110415122887,31.799375353884955
83,,33.60850143432617,35.853939056396484,31.44461595063774,32.15248307385286,31.54293011917838,32.6084774735134
84,,33.16899871826172,35.610069274902344,31.352523214516225,31.59115830422985,31.3105168071354,31.652695244935728
85,,31.85049819946289,34.47320556640625,31.08316246563834,31.022715829237654,30.849612930837793,31.32103006121946
86,,30.971500396728516,34.333587646484375,31.479737006923415,31.591565010522288,31.276121469548116,32.75402239545963
87,,30.531999588012695,36.80443572998047,31.27265479901979,31.51680493653936,31.16449889060459,31.528855250397555
88,,30.751998901367188,40.960384368896484,32.35444623744581,32.55588220196529,32.505461324500175,33.726382566349685
89,,32.949501037597656,41.41503143310547,33.67097729266732,33.60129517806399,33.86909711632188,35.605775105716816
90,,35.14649963378906,41.147518157958984,34.603360789872,34.66048196361669,34.871100582856,35.39422223586007
91,,35.80550003051758,41.857242584228516,34.57829552940427,34.609004271243975,34.47656302554833,34.93196773560999
92,,35.80550003051758,43.741127014160156,35.40507694369899,35.7326978510913,35.60911783094889,35.954118009435206
93,,37.124000549316406,43.947113037109375,35.098747697643375,35.60890515601159,35.79226202460279,37.28173647202118
94,,39.97999572753906,43.70606994628906,35.33274329740982,35.24978280928599,35.37009605953108,36.292200728434864
95,,40.859500885009766,40.95441436767578,34.96754935742547,35.10163814338216,35.14715196097086,35.79437979743625
96,,39.97999572753906,40.93148422241211,34.47138908624572,34.77966002685878,34.458661043650636,37.882041174186725
97,,38.222999572753906,42.233863830566406,,33.8725620605926,33.66412888348498,35.49715621501116
98,,36.90399932861328,40.44427490234375,,34.0500752019293,33.9496767499528,35.13799520011514
99,,35.80550003051758,39.091064453125,,33.20888160811717,33.29403030038486,33.882849174930016
100,,35.145999908447266,39.5487174987793,,33.15660431322044,33.232246850092565,34.73756143732169
101,,34.707000732421875,37.835487365722656,,33.18141615907132,33.228740475639256,33.66877044494129
102,,34.268001556396484,39.31904602050781,,32.802713217550036,32.697809923719774,33.38071812393582
103,,33.827999114990234,36.46137619018555,,32.62114924011047,32.51197276819744,32.743029587012074
104,,33.388999938964844,36.61690139770508,,32.452724154576686,32.31788064879379,32.853139273787974
105,,33.388999938964844,35.000667572021484,,32.0841529642081,31.966300321557412,31.684922748218924
106,,33.16899871826172,33.75724411010742,,31.38465335687033,31.651228271220475,31.94255495765674
107,,32.94900131225586,34.29331588745117,,31.57069455604193,31.364248991944123,31.661111441277626
108,,32.94900131225586,36.24339294433594,,31.201835771155856,31.52307539467455,30.93280853524783
109,,33.388999938964844,36.63690185546875,,31.127431996743212,30.943756115746055,31.41763730623734
110,,35.145999908447266,37.73576354980469,,31.467101491736116,31.357035306651937,31.94175604563577
111,,36.90399932861328,38.03512954711914,,32.334336372067526,31.987633413076708,32.75873991225069
112,,39.10150146484375,39.271629333496094,,32.500618481406775,32.68751659485497,33.20005214570392
113,,41.51850128173828,41.559566497802734,,33.87830842691801,34.297762786539124,33.878969928833385
114,,42.83700180053711,43.412261962890625,,34.76446274538125,34.50877706402218,35.220720226701246
115,,44.81449890136719,44.05664825439453,,35.55629365764196,35.65323268937209,35.87797761986894
116,,47.451499938964844,44.44952392578125,,35.527027376659476,35.67138463337142,35.99325710292919
117,,47.451499938964844,43.63971710205078,,35.753748526865934,36.02375938435898,36.08785049582161
118,,47.451499938964844,44.05763244628906,,35.499184222449,35.806109372630885,36.22385059420185
119,,45.91299819946289,43.23476791381836,,34.935594948095854,35.274334335489584,35.52943447026803
120,,44.155494689941406,42.192142486572266,,34.682270096641446,35.079263082770694,35.377846956190865
121,,42.83700180053711,41.30202865600586,,33.47199986423311,33.5690901161297,33.907109308849385
122,,41.51850128173828,39.74494171142578,,33.116884506667134,33.15448792139307,34.258013978858
123,,40.41999816894531,38.616722106933594,,32.55647810609156,32.513286795488625,32.93740964618473
124,,39.54100036621094,39.87865447998047,,31.64469887444409,32.03008174240517,32.53809104580603
125,,39.32149887084961,38.4067497253418,,31.732410368756575,32.000916274866995,32.678317022810575
126,,38.88199996948242,39.34365463256836,,30.903910637638887,31.065563269325082,31.37905406769312
127,,38.00299835205078,35.631832122802734,,30.929158190910016,31.08195822833102,31.14122410452785
128,,37.78350067138672,36.00259780883789,,30.653673025290573,30.949970643134748,32.49911387527567
129,,37.124000549316406,37.36529541015625,,30.224853027643178,30.40963889228226,30.36116212613524
130,,36.46500015258789,37.145263671875,,30.045731359467368,30.20577201179924,31.22307081124302
131,,36.025001525878906,37.427494049072266,,29.74710225809787,29.732965244043157,30.949664750286615
132,,35.58599853515625,34.16820526123047,,29.91660314737294,29.822122306476558,31.959911442150315
133,,35.58599853515625,35.18775177001953,,29.971882058998403,29.667082277183454,29.930180163459625
134,,37.124000549316406,36.28337097167969,,30.076430779515988,29.845613220005816,31.369781302326146
135,,39.10150146484375,39.41374588012695,,30.80652208842764,30.745505096513284,32.060112410256465
136,,41.51850128173828,38.940425872802734,,31.764888524644448,31.837876767818557,31.69318703389132
137,,45.034000396728516,42.67998123168945,,33.01629133283245,32.97805196480374,32.87406980203309
138,,46.571998596191406,42.96400451660156,,33.77594135076538,33.834077563983556,34.54219879231857
139,,47.670997619628906,43.4373664855957,,34.50804167828119,34.43480485401153,34.62611769866635
140,,49.86799621582031,44.844032287597656,,34.82908554418714,34.891765957932535,35.57569748365859
141,,50.527000427246094,44.2799072265625,,34.89917298407681,35.118922815559245,35.575835584267224
142,,49.64849853515625,43.33861541748047,,35.24799440640413,35.58420379064762,36.514646974300945
143,,47.670997619628906,42.98723602294922,,34.32752553920966,34.82607702242797,35.02515664531256
144,,45.69300079345703,41.23246765136719,,34.03100557938558,33.98504293481881,34.591716146551676
145,,44.155494689941406,40.44430160522461,,33.55534910557026,33.706975978320884,35.0642197834718
146,,42.83700180053711,41.06119918823242,,32.59138303492472,32.812964425729206,33.165459324246285
147,,41.95800018310547,39.682334899902344,,32.34197264522214,32.55107043150883,33.28482520431612
148,,41.51850128173828,38.22165298461914,,32.21447298455507,32.532638833777014,33.673151686750316
149,,41.29899597167969,37.393524169921875,,32.151537084683696,32.05190647209122,32.8858629035077
150,,40.63949966430664,39.064483642578125,,31.882749108080134,31.84671658777745,32.1495978068869
151,,40.19999694824219,37.873958587646484,,31.58234714014725,31.665379785839093,31.71338839092283
152,,39.760501861572266,36.537723541259766,,31.394806513617368,31.14054395903031,32.08774565154181
153,,39.32149887084961,35.0516471862793,,31.38014782451353,31.3300097080446,31.085901691210665
154,,38.88199996948242,33.879188537597656,,30.586806436845848,30.516884372435015,31.199970377184684
155,,38.442501068115234,35.95440673828125,,30.742133370153397,30.690528279969215,32.07266299356945
156,,38.222999572753906,38.3843994140625,,30.778873310823826,30.4689368768706,31.138780414258008
157,,38.00299835205078,35.44295883178711,,30.23296885516129,30.280096378361918,30.921718020619664
158,,39.54100036621094,38.02759552001953,,30.641155240872138,30.803729003617946,31.75960824787319
159,,41.737998962402344,38.11484146118164,,31.584794282932307,31.304019518750522,31.481573054515252
160,,43.93550109863281,38.79122543334961,,32.83281638822086,32.1314510416604,33.05319388696955
161,,46.132999420166016,41.03591537475586,,33.52797963644741,33.46986759083575,34.15720191555863
162,,47.670997619628906,41.60831832885742,,34.13952779966519,34.30348015173672,34.700324679711684
163,,48.54999923706055,44.07683181762695,,34.58019234126391,34.736096880367086,34.80377377413299
164,,49.42900085449219,43.8441162109375,,35.46459001998528,35.32117529992729,36.16691792778795
165,,49.64849853515625,44.05235290527344,,35.08978773015497,35.20611677784086,35.202392204425905
166,,47.670997619628906,43.323394775390625,,34.95212697195586,35.08554942247588,35.537566524607655
167,,45.91299819946289,43.0514030456543,,34.69505890350433,35.12721644761098,35.18145822366557
168,,43.935997009277344,40.90155792236328,,34.407239972527464,34.10734690533741,34.730030120629635
169,,40.63949966430664,40.361488342285156,,33.73563461662536,33.58186166041651,34.74102707209545
170,,37.34400177001953,41.366615295410156,,33.30842866984142,33.22189206645692,33.75797100906641
171,,34.92649841308594,38.51764678955078,,33.14239721310685,33.09415452749147,34.511365759931095
172,,34.04800033569336,38.76834487915039,,32.739150340915444,32.76102133430538,33.67028333710891
173,,33.16899871826172,39.15070724487305,,32.42127830073838,32.54308200180219,33.53938950873305
174,,32.06999969482422,37.509437561035156,,32.17927873494682,32.55448773106957,32.87637608219734
175,,31.410999298095703,35.794795989990234,,32.0064402992125,31.85961000585138,33.321903836729234
176,,29.433998107910156,35.75055694580078,,31.998743261790082,31.78903886857995,32.62227096230413
177,,29.653499603271484,36.394439697265625,,31.280793413138326,31.489381262927623,31.621157554192678
178,,28.774499893188477,34.11109161376953,,30.723892006009976,30.68582491849054,32.29057367019635
179,,28.334999084472656,35.64177322387695,,30.71288814951373,30.815379861465658,31.418314689722706
180,,28.334999084472656,34.34805679321289,,30.475509430087186,30.271509973019874,31.13644202570225
181,,29.653499603271484,36.57421875,,30.42710654776579,30.280546586346077,30.852582093923502
182,,30.531999588012695,36.389488220214844,,30.931675074502436,30.85700856368186,31.154477619938802
183,,32.290000915527344,37.71162796020508,,31.845923199780827,32.26219986439719,33.777913427456724
184,,34.26750183105469,39.74571990966797,,32.636645509405696,32.84159406290587,33.05257795825503
185,,36.90449905395508,41.934898376464844,,33.64732480142595,33.43785379824442,33.84378120324948
186,,38.00299835205078,42.37736511230469,,34.506425210657085,34.4056096948425,35.206091229228264
187,,40.419498443603516,42.631385803222656,,34.9639525270735,34.94669133199989,35.633413871026505
188,,41.29899597167969,42.683597564697266,,35.720980704951444,35.93910440176717,35.17447516638981
189,,41.51850128173828,42.2966423034668,,36.057099633296275,35.871700947206364,37.14941123083679
190,,42.397499084472656,43.544456481933594,,36.17704760743152,35.974217172016324,36.872268857913696
191,,40.19999694824219,41.939170837402344,,35.3945232951869,35.46463559318613,35.40189786768815
192,,39.54100036621094,42.28569793701172,,35.619770911899195,34.99350536681891,35.78931150509925
193,,38.6619987487793,39.674320220947266,,,33.88865216250497,35.713328550226834
194,,37.563499450683594,41.17585754394531,,,33.56992424380587,34.81514014472691
195,,36.90399932861328,38.531219482421875,,,32.770798857396926,33.163795902415245
196,,36.244998931884766,39.423274993896484,,,32.855058181744994,33.25322709455679
197,,35.58599853515625,37.2009162902832,,,32.63555313359137,32.82958621498483
198,,35.145999908447266,37.251277923583984,,,32.13826699719971,31.818225051209424
199,,34.92649841308594,35.604530334472656,,,31.6774494337825,31.460090814338628
200,,34.707000732421875,36.8161735534668,,,31.266877360057435,31.72115309764348
201,,34.268001556396484,35.14434051513672,,,30.920406064837607,32.21667292725067
202,,34.04800033569336,35.78519058227539,,,30.544995441826245,31.80627244353184
203,,33.827999114990234,35.282752990722656,,,30.09582252172936,30.172708999833787
204,,33.388999938964844,36.22999954223633,,,30.01956094887902,30.44630115136033
205,,33.60850143432617,35.40345764160156,,,30.07736433963038,30.570844768499512
206,,35.36600112915039,37.876583099365234,,,30.502613400789926,30.940342268700533
207,,38.22249984741211,37.37873077392578,,,31.224330634045316,31.38618213060795
208,,40.85900115966797,38.9802131652832,,,32.32769235178597,32.79051410028603
209,,42.397499084472656,40.79987716674805,,,33.23322667391085,33.26778220820415
210,,44.595001220703125,40.48278045654297,,,34.35742984500405,34.928956451838644
211,,45.034000396728516,42.34850311279297,,,35.038689814456006,35.828281425347654
212,,47.670997619628906,41.707611083984375,,,35.539660820337645,35.949812032457885
213,,48.110496520996094,43.079742431640625,,,34.91109313811137,35.83096195816131
214,,46.571998596191406,42.33052062988281,,,34.94212227336311,35.6200491846256
215,,45.69300079345703,42.83310317993164,,,34.433302319389554,35.074595972701786
216,,44.81399917602539,40.40900421142578,,,33.87943601838754,34.615059982932735
217,,43.05699920654297,41.08371353149414,,,32.9447669561099,35.801736416858375
218,,40.63949966430664,39.155487060546875,,,32.37083912494262,33.58603160829432
219,,39.10200119018555,39.34067916870117,,,31.847797915543083,32.81063673997062
220,,38.222999572753906,36.930477142333984,,,32.2681492386173,31.851898813116577
221,,37.78300094604492,37.76155471801758,,,31.325928489807836,31.784979401189048
222,,37.78300094604492,37.59076690673828,,,31.238733491771654,32.31555089152607
223,,37.78300094604492,36.74159622192383,,,31.292290288807408,32.39884903563802
224,,37.34400177001953,36.44153594970703,,,30.587388185659734,30.593641726470366
225,,37.34400177001953,35.52855682373047,,,30.13493882862292,30.050458543301033
226,,36.90399932861328,34.893516540527344,,,30.185584119577072,30.549320062385732
227,,36.46500015258789,36.01472854614258,,,29.910310593140366,31.090880908655095
228,,36.025001525878906,34.70824432373047,,,29.715765503740386,31.82603464062788
229,,36.025001525878906,36.8980712890625,,,29.33842457947179,30.663529956232082
230,,37.34400177001953,36.6375846862793,,,29.35454713502719,29.79489956925039
231,,38.88199996948242,37.247257232666016,,,30.556875546684296,31.083031960563176
232,,41.73849868774414,38.32758712768555,,,31.561718361732005,32.74838996213634
233,,44.59449768066406,40.2419548034668,,,32.3353224104132,32.47373823369003
234,,46.352500915527344,41.49732971191406,,,32.97613996187715,32.82719362194018
235,,46.79199981689453,39.73771667480469,,,33.696075006778074,33.6299206722224
236,,48.33000183105469,42.88670349121094,,,34.294741835725176,35.14813730881349
237,,49.42850112915039,42.548465728759766,,,34.92960138168098,35.322564592050185
238,,48.769500732421875,40.7990837097168,,,34.430335227812975,35.17701345557657
239,,47.45099639892578,41.409183502197266,,,33.88080045240088,34.25245750086947
240,,45.69300079345703,42.07752990722656,,,33.587453354060244,33.89647141896603
241,,44.375,40.47870635986328,,,32.825441815719614,33.37743271045633
242,,43.27649688720703,38.95587921142578,,,32.47424402716916,33.957975215525835
243,,42.397499084472656,38.787288665771484,,,32.160256757113075,32.26701543262038
244,,41.737998962402344,37.92172622680664,,,31.925386980493954,32.71458155213577
245,,41.29899597167969,36.32318878173828,,,31.579334130118298,33.11555390730291
246,,40.19999694824219,35.147003173828125,,,31.15484980107908,30.961235509781318
247,,39.760501861572266,35.79161071777344,,,31.229394783364057,31.665421561273206
248,,39.32149887084961,35.42596435546875,,,30.73868845047093,31.311944767428713
249,,39.10150146484375,35.37403869628906,,,30.77538937771942,30.643099006938712
250,,38.662498474121094,35.34257888793945,,,30.169858603271507,30.344037650664177
251,,38.442501068115234,35.92705154418945,,,30.006647506216837,30.67383882141536
252,,38.442501068115234,36.44969940185547,,,29.58242971135229,30.565537216858047
253,,38.00299835205078,34.12370300292969,,,29.280604271395873,29.58069896547454
254,,39.32099914550781,36.24840545654297,,,29.747563341504957,30.9439263247462
255,,40.63949966430664,37.97263717651367,,,30.219095268017554,30.98067938497445
256,,43.05699920654297,39.50261688232422,,,31.266203083835762,31.91113223567038
257,,45.47349548339844,41.14273452758789,,,32.40763085334129,33.122825594850724
258,,46.57249450683594,41.65870666503906,,,33.10131711555846,33.6329008833568
259,,47.451499938964844,40.592464447021484,,,33.89654944580991,34.33942290664379
260,,49.64849853515625,43.343013763427734,,,34.52657754197253,34.35139553890963
261,,49.86799621582031,40.93364715576172,,,34.9405168537877,34.594631450400016
262,,48.769500732421875,40.46392059326172,,,34.50424253053757,34.876626678710636
263,,47.451499938964844,40.903202056884766,,,33.97583369573181,34.024678500000846
264,,46.57249450683594,41.473411560058594,,,33.61656634336714,36.598663932080854
265,,45.253501892089844,40.87033462524414,,,32.93638217765647,33.19432511346372
266,,44.155494689941406,39.888607025146484,,,32.62817200131121,32.70562779917475
267,,43.27649688720703,38.67504119873047,,,32.256305385169014,32.193999569324546
268,,42.397499084472656,37.64017868041992,,,31.923305113818742,32.84563212470243
269,,41.51850128173828,36.43788146972656,,,31.38144769649233,31.658800672843597
270,,40.859500885009766,39.07853698730469,,,30.94554659013704,31.069298200285687
271,,40.63949966430664,35.701045989990234,,,30.702758815121683,30.77788899873576
272,,40.19999694824219,35.075714111328125,,,30.510647058445898,32.508980818511304
273,,39.980499267578125,35.17554473876953,,,30.116776181826424,31.141517913572727
274,,39.760501861572266,36.07709503173828,,,29.74872459499784,30.03511004165705
275,,39.32149887084961,35.15437316894531,,,29.01271049623324,29.49171090366096
276,,38.88199996948242,33.83970642089844,,,29.42253699929742,29.299466915652403
277,,38.88199996948242,36.15409851074219,,,28.849726229428256,29.779804482223255
